brand_name,model_name,best_price,screen_size,release_date,sim2
Apple,iPhone 11 128GB Black (MWLE2),22320.0,6.1,9-2019,0
Apple,iPhone 11 128GB Dual Sim Black (MWN72),23176.0,6.1,9-2019,0
Apple,iPhone 11 128GB Slim Box Black (MHDH3),22105.0,6.1,11-2020,1
Apple,iPhone 11 256GB Black (MWLL2),25919.0,6.1,9-2019,1
Apple,iPhone 11 256GB Slim Box Black (MHDP3),26090.0,6.1,11-2020,1
Apple,iPhone 11 64GB Black (MWLT2),20889.0,6.1,9-2019,0
Apple,iPhone 11 64GB Dual Sim White (MWN12),20986.0,6.1,9-2019,1
Apple,iPhone 11 64GB Slim Box Black (MHDA3),21228.0,6.1,11-2020,0
Apple,iPhone 11 Pro 256GB Dual Sim Midnight Green (MWDH2),33505.0,5.8,10-2019,1
Apple,iPhone 11 Pro 256GB Midnight Green (MWCQ2),31724.0,5.8,9-2019,0
Apple,iPhone 11 Pro 512GB Dual Sim Silver (MWDK2),36188.0,5.8,10-2019,1
Apple,iPhone 11 Pro 512GB Midnight Green (MWCV2),34617.0,5.8,9-2019,1
Apple,iPhone 11 Pro 64GB Dual Sim Silver (MWDA2),29614.0,5.8,10-2019,1
Apple,iPhone 11 Pro 64GB Space Gray (MWC22/MWCH2),28735.0,5.8,9-2019,1
Apple,iPhone 11 Pro Max 256GB Dual Sim Gold (MWF32),38918.0,6.5,10-2019,0
Apple,iPhone 11 Pro Max 256GB Midnight Green (MWH72),35280.0,6.5,9-2019,0
Apple,iPhone 11 Pro Max 512GB Dual Sim Silver (MWF62),42968.0,6.5,10-2019,1
Apple,iPhone 11 Pro Max 512GB Space Gray (MWH82),38447.0,6.5,9-2019,1
Apple,iPhone 11 Pro Max 64GB Dual Sim Space Gray (MWEV2),32583.0,6.5,10-2019,0
Apple,iPhone 11 Pro Max 64GB Dual Sim Space Gray (MWEV2),32583.0,6.5,10-2019,1
Apple,iPhone 11 Pro Max 64GB Space Gray (MWGY2; MWHD2),32053.0,6.5,9-2019,1
Apple,iPhone 12 128GB Black (MGJA3/MGHC3),28735.0,6.1,10-2020,0
Apple,iPhone 12 128GB Dual Sim Black (MGGU3),29168.0,6.1,10-2020,0
Apple,iPhone 12 256GB Black (MGJG3/MGHH3),31795.0,6.1,10-2020,1
Apple,iPhone 12 256GB Dual Sim Black (MGH13),33660.0,6.1,10-2020,0
Apple,iPhone 12 64GB Blue (MGJ83/MGH93),26840.0,6.1,10-2020,0
Apple,iPhone 12 64GB Dual Sim (PRODUCT)RED (MGGP3),25792.0,6.1,10-2020,1
Apple,iPhone 12 Pro 128GB Dual Sim Pacific Blue (MGLD3),35507.0,6.1,10-2020,0
Apple,iPhone 12 Pro 128GB Pacific Blue (MGMN3/MGLR3),33992.0,6.1,10-2020,0
Apple,iPhone 12 Pro 256GB Dual Sim Pacific Blue (MGLH3),38912.0,6.1,10-2020,1
Apple,iPhone 12 Pro 256GB Pacific Blue (MGMT3/MGLW3),37068.0,6.1,10-2020,0
Apple,iPhone 12 Pro 512GB Dual Sim Pacific Blue (MGLM3),46503.0,6.1,10-2020,0
Apple,iPhone 12 Pro 512GB Pacific Blue (MGMX3/MGM43),44716.0,6.1,10-2020,1
Apple,iPhone 12 Pro Max 128GB Dual Sim Graphite (MGC03),37574.0,6.7,11-2020,1
Apple,iPhone 12 Pro Max 128GB Graphite (MGD73),37455.0,6.7,10-2020,1
Apple,iPhone 12 Pro Max 256GB Dual Sim Pacific Blue (MGC73),41729.0,6.7,11-2020,0
Apple,iPhone 12 Pro Max 256GB Pacific Blue (MGDF3),40910.0,6.7,10-2020,1
Apple,iPhone 12 Pro Max 512GB Dual Sim Pacific Blue (MGCE3),49242.0,6.7,11-2020,1
Apple,iPhone 12 Pro Max 512GB Pacific Blue (MGDL3),46325.0,6.7,10-2020,0
Apple,iPhone 12 mini 128GB Black (MGE33),25687.0,5.4,10-2020,1
Apple,iPhone 12 mini 256GB Black (MGE93),31369.0,5.4,10-2020,1
Apple,iPhone 12 mini 64GB Black (MGDX3),23939.0,5.4,10-2020,1
Apple,iPhone 5C 32GB (White),3000.0,4.0,9-2013,0
Apple,iPhone 5C 8GB (White),2445.0,4.0,4-2014,0
Apple,iPhone 5S 16GB Space Gray (ME432),4691.0,4.0,9-2013,1
Apple,iPhone 5S 32GB (Space Gray),3704.0,4.0,9-2013,1
Apple,iPhone 6 128GB (Gold),5250.0,4.7,9-2014,0
Apple,iPhone 6 16GB Space Gray (MG472),4266.0,4.7,9-2014,0
Apple,iPhone 6 32GB Space Grey (MQ3D2),6988.0,4.7,3-2017,0
Apple,iPhone 6 64GB Space Gray (MG4F2),4623.0,4.7,9-2014,1
Apple,iPhone 6 Plus 128GB (Space Gray),6400.0,5.5,9-2014,1
Apple,iPhone 6 Plus 16GB (Silver),5242.0,5.5,9-2014,0
Apple,iPhone 6 Plus 64GB Space Gray (MGAH2),5889.0,5.5,9-2014,1
Apple,iPhone 6s 128GB Space Gray (MKQT2),6876.0,4.7,9-2015,0
Apple,iPhone 6s 128GB Space Gray (MKQT2),6876.0,4.7,9-2015,1
Apple,iPhone 6s 16GB Space Gray (MKQJ2),5181.0,4.7,9-2015,1
Apple,iPhone 6s 32GB Space Gray (MN0W2),5917.0,4.7,9-2016,0
Apple,iPhone 6s 64GB Space Gray (MKQN2),9057.0,4.7,9-2015,0
Apple,iPhone 6s Plus 16GB Space Gray (MKU12),6500.0,5.5,9-2015,0
Apple,iPhone 6s Plus 32GB Space Gray (MN2V2),9422.0,5.5,9-2016,0
Apple,iPhone 6s Plus 64GB Space Gray (MKU62),7074.0,5.5,9-2015,1
Apple,iPhone 7 128GB Jet Black (MN962),11829.0,4.7,9-2016,0
Apple,iPhone 7 256GB Black (MN972),12446.0,4.7,9-2016,1
Apple,iPhone 7 256GB Black (MN972),12446.0,4.7,9-2016,0
Apple,iPhone 7 32GB Black (MN8X2),9571.0,4.7,9-2016,0
Apple,iPhone 7 Plus 128GB Black (MN4M2),14468.0,5.5,9-2016,0
Apple,iPhone 7 Plus 256GB Rose Gold (MN502),16392.0,5.5,9-2016,0
Apple,iPhone 7 Plus 32GB Black (MNQM2),12412.0,5.5,9-2016,1
Apple,iPhone 7 Plus 32GB Black (MNQM2),12412.0,5.5,9-2016,1
Apple,iPhone 8 128GB Gold (MX182),13575.0,4.7,10-2019,0
Apple,iPhone 8 256GB Space Gray (MQ7F2),14817.0,4.7,9-2017,0
Apple,iPhone 8 64GB Space Gray (MQ6G2),11745.0,4.7,9-2017,1
Apple,iPhone 8 Plus 128GB Gold (MX262),18509.0,5.5,10-2019,0
Apple,iPhone 8 Plus 256GB Space Gray (MQ8G2),19043.0,5.5,9-2017,1
Apple,iPhone 8 Plus 64GB Space Gray (MQ8L2),15605.0,5.5,9-2017,1
Apple,iPhone SE 128GB Space Grey (MP862),10260.0,4.0,3-2017,1
Apple,iPhone SE 16GB Space Gray (MLLN2),6240.0,4.0,3-2016,0
Apple,iPhone SE 2020 128GB Black (MXD02/MXCW2),15533.0,4.7,4-2020,0
Apple,iPhone SE 2020 128GB Slim Box Black (MHGT3),15937.0,4.7,11-2020,1
Apple,iPhone SE 2020 256GB Black (MXVT2/MXVP2),17076.0,4.7,4-2020,0
Apple,iPhone SE 2020 256GB Slim Box White (MHGX3),16104.0,4.7,11-2020,1
Apple,iPhone SE 2020 64GB Black (MX9R2/MX9N2),13806.0,4.7,4-2020,1
Apple,iPhone SE 2020 64GB Slim Box Black (MHGP3),14142.0,4.7,11-2020,0
Apple,iPhone SE 32GB Space Grey (MP822),7991.0,4.0,3-2017,0
Apple,iPhone SE 64GB Space Gray (MLM62),7328.0,4.0,3-2016,1
Apple,iPhone SE 64GB Space Gray (MLM62),7328.0,4.0,3-2016,1
Apple,iPhone X 256GB Silver (MQAG2),18713.0,5.8,9-2017,1
Apple,iPhone X 64GB Space Gray (MQAC2),14185.0,5.8,9-2017,1
Apple,iPhone XR 128GB Black (MRY92),19050.0,6.1,9-2018,0
Apple,iPhone XR 128GB Slim Box Black (MH7L3),19810.0,6.1,11-2020,1
Apple,iPhone XR 256GB Black (MRYJ2),21688.0,6.1,9-2018,1
Apple,iPhone XR 64GB Black (MRY42),16938.0,6.1,9-2018,1
Apple,iPhone XR 64GB Slim Box Black (MH6M3),17977.0,6.1,11-2020,0
Apple,iPhone XR Dual Sim 128GB Black (MT192),22520.0,6.1,11-2018,0
Apple,iPhone XR Dual Sim 64GB Black (MT122),20143.0,6.1,11-2018,0
Apple,iPhone XS 256GB Gold (MT9K2),21463.0,5.8,9-2018,0
Apple,iPhone XS 512GB Silver (MT9M2),22842.0,5.8,9-2018,1
Apple,iPhone XS 64GB Space Gray (MT9E2),19790.0,5.8,9-2018,0
Apple,iPhone XS Max 256GB Gold (MT552),24184.0,6.5,9-2018,1
Apple,iPhone XS Max 512GB Space Gray (MT622),27190.0,6.5,9-2018,0
Apple,iPhone XS Max 64GB Gold (MT522),22685.0,6.5,9-2018,1
Apple,iPhone XS Max Dual Sim 64GB Gold (MT732),24600.0,6.5,9-2018,0
HUAWEI,nova 5T 6/128GB Black (51094MEU),8804.0,6.26,11-2019,1
ZTE,nubia Red Magic 5G 8/128GB Black,18755.0,6.65,10-2020,1
Sigma mobile,x-style 35 Screen,907.0,3.5,1-2020,1
